Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7KVPsVMOK3NL7subwJ0dZj,"2hlmm7s2ICUX0LVIhVFlZQ","Who You Foolin","Drip or Drown 2","Gunna",2019-02-22,151539,72,spotify:user:naima1122,2023-11-14T05:27:48Z,"atl hip hop,melodic rap,rap,trap",0.916,0.756,0,-7.653,1,0.188,0.0942,0,0.23,0.756,115.69,4
5yemXFXSGZoTXNOjj3dbuz,"0VRj0yCOv2FXJNP47XQnx5","Greatness","Rocket Power","Quavo",2023-08-18,185000,63,spotify:user:naima1122,2023-11-14T05:27:48Z,"atl hip hop,melodic rap,rap,trap",0.821,0.71,1,-3.007,1,0.0559,0.0739,0.0000961,0.143,0.911,139.947,4
1584BGfWzDiIu2OdSd7zhQ,"0RESbWvOMyua0yuyVrztJ5","Spike Lee","PRE5L","Key Glock",2022-11-17,167893,61,spotify:user:naima1122,2023-11-14T05:27:48Z,"memphis hip hop,rap,southern hip hop,tennessee hip hop,trap",0.933,0.423,7,-12.943,1,0.348,0.0909,0,0.192,0.817,126.003,4
6ja11GoXgF75QkEVqqAadn,"6Xgp2XMz1fhVYe7i6yNAax,4Gso3d4CscCijv0lmajZWs","Ain’t Safe (feat. Don Toliver)","Ain’t Safe (feat. Don Toliver)","Trippie Redd,Don Toliver",2022-10-28,166514,47,spotify:user:naima1122,2023-11-14T05:27:48Z,"melodic rap,rap,trap,pop rap",0.829,0.644,9,-4.86,1,0.291,0.221,0.00000104,0.141,0.515,147.151,4
4rXLjWdF2ZZpXCVTfWcshS,"2hlmm7s2ICUX0LVIhVFlZQ","fukumean","a Gift & a Curse","Gunna",2023-06-16,125040,93,spotify:user:naima1122,2023-11-14T05:27:48Z,"atl hip hop,melodic rap,rap,trap",0.847,0.622,1,-6.747,0,0.0903,0.119,0,0.285,0.22,130.001,4
2Q3jFbyE61mCjS3SkW4toJ,"3TVXtAsR1Inumwj472S9r4","Race My Mind","Certified Lover Boy","Drake",2021-09-03,269883,69,spotify:user:naima1122,2023-11-14T05:27:48Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.488,0.635,10,-7.19,1,0.26,0.179,0.00000816,0.156,0.783,174.072,4
67nepsnrcZkowTxMWigSbb,"0Y5tJX1MQlPlqiwlOH1tJY,3TVXtAsR1Inumwj472S9r4","MELTDOWN (feat. Drake)","UTOPIA","Travis Scott,Drake",2023-07-28,246133,88,spotify:user:naima1122,2023-11-14T05:27:48Z,"hip hop,rap,slap house,canadian hip hop,canadian pop,pop rap",0.557,0.774,7,-5.275,0,0.351,0.012,0,0.396,0.397,111.975,4
6wsqVwoiVH2kde4k4KKAFU,"0Y5tJX1MQlPlqiwlOH1tJY","I KNOW ?","UTOPIA","Travis Scott",2023-07-28,211582,91,spotify:user:naima1122,2023-11-14T05:27:48Z,"hip hop,rap,slap house",0.927,0.619,5,-4.441,0,0.0539,0.0186,0,0.104,0.817,117.995,4
1L0OmJV0LnPDWuHCIGmBV6,"3TVXtAsR1Inumwj472S9r4,5H4yInM5zmHqpKIoMNAx4r","On The Radar Freestyle","On The Radar Freestyle","Drake,Central Cee",2023-07-26,275280,77,spotify:user:naima1122,2023-11-14T17:06:28Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,melodic drill",0.615,0.632,1,-8.539,1,0.292,0.108,0,0.129,0.194,150.126,4
58qZFbklgw8tBMZP3kRaRT,"3zZ88AwlTwfCJkowsFCvLA","I75","Summer's Mine","Babyface Ray",2023-07-21,144708,42,spotify:user:naima1122,2023-11-14T05:27:48Z,"detroit hip hop,detroit trap",0.646,0.561,0,-6.777,1,0.31,0.539,0.0000024,0.101,0.624,160.117,4
7aRCf5cLOFN1U7kvtChY1G,"3TVXtAsR1Inumwj472S9r4","Search & Rescue","Search & Rescue","Drake",2023-04-07,272112,83,spotify:user:naima1122,2023-11-14T17:06:34Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.817,0.44,10,-8.482,0,0.0734,0.0603,0.00000142,0.33,0.544,142.024,4
5BbdKBZO0TH0GhfxUfyhL9,"5f7VJjfbwm532GiveGC0ZK","Freestyle","Too Hard","Lil Baby",2017-12-01,162053,85,spotify:user:naima1122,2023-11-15T21:11:30Z,"atl hip hop,atl trap,rap,trap",0.877,0.517,2,-5.426,0,0.0706,0.217,0,0.143,0.255,119.996,4
4foyyTPR2jUcATliukBkd9,"7Kp7SzuRuNiPFCy7JIwnLx","She Twerkin","Let's Get It","Ca$h Out",2014-08-26,172466,58,spotify:user:naima1122,2023-11-16T19:06:06Z,"atl hip hop,dirty south rap,futuristic swag,trap",0.837,0.762,2,-4.073,1,0.0508,0.000644,0,0.113,0.334,142.009,4
1bDbXMyjaUIooNwFE9wn0N,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft","Rich Flex","Her Loss","Drake,21 Savage",2022-11-04,239359,87,spotify:user:naima1122,2023-11-21T05:24:11Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop",0.561,0.52,11,-9.342,0,0.244,0.0503,0.00000186,0.355,0.424,153.15,3
34tz0eDhGuFErIuW3q4mPX,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft","On BS","Her Loss","Drake,21 Savage",2022-11-04,261543,79,spotify:user:naima1122,2023-11-21T05:24:11Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop",0.841,0.358,9,-8.368,1,0.591,0.0201,0,0.39,0.329,158.014,4
7l2nxyx7IkBX5orhkALg0V,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft","Privileged Rappers","Her Loss","Drake,21 Savage",2022-11-04,160821,76,spotify:user:naima1122,2023-11-21T05:24:11Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop",0.934,0.614,5,-7.384,1,0.198,0.00274,0,0.123,0.616,144.045,4
2KLwPaRDOB87XOYAT2fgxh,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft,0Y5tJX1MQlPlqiwlOH1tJY","Pussy & Millions (feat. Travis Scott)","Her Loss","Drake,21 Savage,Travis Scott",2022-11-04,242026,79,spotify:user:naima1122,2023-11-21T05:24:11Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,slap house",0.749,0.63,4,-6.652,0,0.116,0.0623,0,0.353,0.445,122.03,4
2ZL7WZcjuYKi1KUDtp4kCC,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft","Spin Bout U","Her Loss","Drake,21 Savage",2022-11-04,214588,83,spotify:user:naima1122,2023-11-21T05:24:11Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop",0.773,0.701,7,-6.386,1,0.0512,0.01,0,0.163,0.203,129.963,4
0sSRLXxknVTQDStgU1NqpY,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft","Hours In Silence","Her Loss","Drake,21 Savage",2022-11-04,399153,77,spotify:user:naima1122,2023-11-21T05:24:11Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop",0.501,0.403,6,-11.106,0,0.119,0.234,0,0.267,0.111,118.352,4
3F5CgOj3wFlRv51JsHbxhe,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft","Jimmy Cooks (feat. 21 Savage)","Honestly, Nevermind","Drake,21 Savage",2022-06-17,218364,89,spotify:user:naima1122,2023-11-21T05:24:11Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop",0.529,0.673,0,-4.711,1,0.175,0.000307,0.00000241,0.093,0.366,165.921,4
4rmVZajAF7PkrCagGPHbqa,"3TVXtAsR1Inumwj472S9r4","Sticky","Honestly, Nevermind","Drake",2022-06-17,243227,76,spotify:user:naima1122,2023-11-21T05:24:11Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.853,0.495,6,-14.63,1,0.14,0.0917,0.000217,0.0844,0.0774,137.027,4
22ruOqBqBRiZDiXFud4OXa,"6jeg7JBX9J9097esK752iR,3TVXtAsR1Inumwj472S9r4","Over The Top (feat. Drake)","Buy or Bye 2","Smiley,Drake",2021-11-12,153406,69,spotify:user:naima1122,2023-11-21T05:24:11Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.833,0.498,10,-5.196,0,0.117,0.0493,0,0.119,0.259,139.928,4
65OVbaJR5O1RmwOQx0875b,"3TVXtAsR1Inumwj472S9r4,5f7VJjfbwm532GiveGC0ZK","Wants and Needs (feat. Lil Baby)","Scary Hours 2","Drake,Lil Baby",2021-03-05,192956,82,spotify:user:naima1122,2023-11-21T05:24:11Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,atl trap,trap",0.578,0.449,1,-6.349,1,0.286,0.0618,0.00000217,0.119,0.1,136.006,4
3QLjDkgLh9AOEHlhQtDuhs,"3TVXtAsR1Inumwj472S9r4","Best I Ever Had","So Far Gone","Drake",2009,257690,80,spotify:user:naima1122,2023-11-21T05:24:11Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.395,0.922,1,-2.176,1,0.375,0.19,0,0.134,0.558,162.361,4
343YBumqHu19cGoGARUTsd,"3TVXtAsR1Inumwj472S9r4","Fake Love","More Life","Drake",2017-03-18,210937,75,spotify:user:naima1122,2023-11-21T05:24:11Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.928,0.481,9,-9.35,0,0.287,0.105,0,0.176,0.613,134.007,4
3CA9pLiwRIGtUBiMjbZmRw,"3TVXtAsR1Inumwj472S9r4","Nice For What","Scorpion","Drake",2018-06-29,210746,81,spotify:user:naima1122,2023-11-21T05:24:11Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.585,0.909,8,-6.474,1,0.0707,0.0891,0.000097,0.119,0.758,93.372,4
6vN77lE9LK6HP2DewaN6HZ,"5f7VJjfbwm532GiveGC0ZK,3TVXtAsR1Inumwj472S9r4","Yes Indeed","Harder Than Ever","Lil Baby,Drake",2018-05-18,142273,83,spotify:user:naima1122,2023-11-21T05:24:11Z,"atl hip hop,atl trap,rap,trap,canadian hip hop,canadian pop,hip hop,pop rap",0.963,0.346,5,-9.309,0,0.53,0.0355,0,0.108,0.562,119.957,4
4Q34FP1AT7GEl9oLgNtiWj,"1URnnhqYAYcrqrcwql10ft,0iEtIxbK0KxaSlF7G42ZOp,3TVXtAsR1Inumwj472S9r4","Mr. Right Now (feat. Drake)","SAVAGE MODE II","21 Savage,Metro Boomin,Drake",2020-10-02,193838,74,spotify:user:naima1122,2023-11-21T05:24:11Z,"atl hip hop,hip hop,rap,canadian hip hop,canadian pop,pop rap",0.647,0.667,5,-5.563,1,0.304,0.231,0,0.133,0.704,172.08,4
11pEKMLmavDu8fxOB5QjbQ,"3TVXtAsR1Inumwj472S9r4","Pipe Down","Certified Lover Boy","Drake",2021-09-03,205721,75,spotify:user:naima1122,2023-11-21T05:24:11Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.518,0.69,9,-6.15,1,0.107,0.128,0,0.176,0.59,77.837,4
1qMMYpVatbRITKCfq1gasi,"1RyvyyTE3xzB2ZywiAwp0i","PUFFIN ON ZOOTIEZ","I NEVER LIKED YOU","Future",2022-04-29,172933,82,spotify:user:naima1122,2023-11-21T05:24:42Z,"atl hip hop,hip hop,rap,southern hip hop,trap",0.883,0.657,8,-5.748,1,0.305,0.0603,0,0.128,0.284,124.992,4
2bSk87AVkCIIC3Bcligq1z,"5f7VJjfbwm532GiveGC0ZK,2hlmm7s2ICUX0LVIhVFlZQ,4O15NlyKLIASxsJ0PrXPfz","Life Goes On","Harder Than Ever","Lil Baby,Gunna,Lil Uzi Vert",2018-05-18,247054,78,spotify:user:rmal1103401,2023-11-24T18:38:11Z,"atl hip hop,atl trap,rap,trap,melodic rap,hip hop,philly rap,rage rap",0.716,0.541,1,-7.909,1,0.149,0.0021,0,0.115,0.387,139.978,4
51EC3I1nQXpec4gDk0mQyP,"0Y5tJX1MQlPlqiwlOH1tJY,4dYQmk5ma04mZ1KJ9KkAQK","90210 (feat. Kacy Hill)","Rodeo","Travis Scott,Kacy Hill",2015-09-04,339066,82,spotify:user:rmal1103401,2023-11-24T18:38:16Z,"hip hop,rap,slap house,la pop,modern alternative pop",0.402,0.526,9,-6.741,0,0.0904,0.113,0.00000833,0.105,0.312,81.404,4
5uQOauh47VFt3B2kV9kRXw,"31W5EY0aAly4Qieq6OFu6I","My Shit","Artist","A Boogie Wit da Hoodie",2016-09-16,128156,80,spotify:user:rmal1103401,2023-11-24T18:38:38Z,"melodic rap,rap,trap",0.812,0.621,5,-8.3,1,0.0515,0.244,0,0.099,0.847,77.998,4
5cz1jba7M09O8WNPXCYddx,"4Gso3d4CscCijv0lmajZWs,3tVQdUvClmAT7URs9V3rsp","Slow Motion (feat. Wizkid)","Love Sick (Deluxe)","Don Toliver,Wizkid",2023-02-28,168626,52,spotify:user:rmal1103401,2023-11-24T18:39:03Z,"pop rap,rap,trap,afrobeats,afropop,azonto,nigerian hip hop,nigerian pop",0.5,0.738,1,-4.477,0,0.417,0.41,0.00000397,0.223,0.433,185.577,4
4T2dHb8XBYHlVj7Dyo1cW9,"6i392l38cR3uBPF0DbNs7S,4DdkRBBYG6Yk9Ka8tdJ9BW,699OTQXzgjhIYAHMy9RyPD","100 Racks (Offset feat. Playboi Carti)","Quality Control: Control The Streets Volume 2","Quality Control,Offset,Playboi Carti",2019-08-16,157645,66,spotify:user:rmal1103401,2023-11-24T18:43:59Z,"melodic rap,trap,atl hip hop,hip hop,pop rap,rap,plugg,pluggnb,rage rap",0.939,0.632,1,-2.978,1,0.137,0.0606,0.00136,0.101,0.364,133.979,4
2ngLCsaDgirvx3aNgejilJ,"6i392l38cR3uBPF0DbNs7S,6oMuImdp5ZcFhWP0ESe6mG","Frosted Flakes","Quality Control: Control The Streets Volume 2","Quality Control,Migos",2019-08-16,258741,46,spotify:user:rmal1103401,2023-11-24T18:58:01Z,"melodic rap,trap,atl hip hop,hip hop,pop rap,rap",0.958,0.609,0,-5.075,0,0.206,0.0583,0,0.0887,0.249,130.042,4
2FTeQQ5Rg9tBpgpTF5mnhE,"31W5EY0aAly4Qieq6OFu6I","Still Think About You","Artist","A Boogie Wit da Hoodie",2016-09-16,246987,78,spotify:user:rmal1103401,2023-11-24T18:59:39Z,"melodic rap,rap,trap",0.946,0.646,5,-6.604,1,0.21,0.219,0,0.0643,0.961,127.978,4
5uZm7EFtP5aoTJvx5gv9Xf,"31W5EY0aAly4Qieq6OFu6I","Jungle","Artist","A Boogie Wit da Hoodie",2016-09-16,174192,76,spotify:user:rmal1103401,2023-11-24T19:00:31Z,"melodic rap,rap,trap",0.538,0.52,7,-11.063,0,0.737,0.308,0,0.214,0.551,180.274,4
6ZelF5APDN5r6XnFqcnvWR,"6oMuImdp5ZcFhWP0ESe6mG,0Y5tJX1MQlPlqiwlOH1tJY,50co4Is1HCEo8bhOyUWKpn","Give No Fxk","Give No Fxk","Migos,Travis Scott,Young Thug",2020-02-14,224243,54,spotify:user:rmal1103401,2023-11-24T19:06:52Z,"atl hip hop,hip hop,pop rap,rap,trap,slap house,atl trap,gangster rap,melodic rap",0.904,0.627,1,-5.608,1,0.222,0.0303,0.00000568,0.0923,0.236,145.976,4
1rkfJLgTlB6XYNjgZ0sVaK,"6oMuImdp5ZcFhWP0ESe6mG","T-Shirt","Culture","Migos",2017-01-27,242407,69,spotify:user:naima1122,2023-11-24T19:08:22Z,"atl hip hop,hip hop,pop rap,rap,trap",0.865,0.687,10,-3.744,0,0.217,0.242,0,0.158,0.486,139.023,4
7sO5G9EABYOXQKNPNiE9NR,"4DdkRBBYG6Yk9Ka8tdJ9BW,0iEtIxbK0KxaSlF7G42ZOp","Ric Flair Drip (with Metro Boomin)","Without Warning","Offset,Metro Boomin",2017-10-30,172800,86,spotify:user:rmal1103401,2023-11-24T19:08:27Z,"atl hip hop,hip hop,pop rap,rap,trap",0.88,0.428,9,-8.28,1,0.206,0.149,0.0000505,0.114,0.333,100.007,4
6ZthdsKjWtiCxnxbhs74vF,"2hlmm7s2ICUX0LVIhVFlZQ","Drip or Drown","Drip or Drown","Gunna",2017-11-30,126168,78,spotify:user:rmal1103401,2023-11-24T19:08:53Z,"atl hip hop,melodic rap,rap,trap",0.952,0.478,5,-8.52,0,0.361,0.774,0,0.112,0.568,118.008,4
7yt6eiZQCkVFEzwGp4Pbor,"6oMuImdp5ZcFhWP0ESe6mG","Supastars","Culture II","Migos",2018-01-26,293137,53,spotify:user:naima1122,2023-11-24T19:10:06Z,"atl hip hop,hip hop,pop rap,rap,trap",0.782,0.686,1,-4.383,1,0.0594,0.253,0,0.08,0.334,75.948,4
0wbnC9AUenxp613TYaJsGK,"6oMuImdp5ZcFhWP0ESe6mG","Narcos","Culture II","Migos",2018-01-26,255378,71,spotify:user:naima1122,2023-11-24T19:10:25Z,"atl hip hop,hip hop,pop rap,rap,trap",0.936,0.585,0,-6.914,1,0.125,0.0142,0,0.132,0.242,124.991,4
4BHzHISX21PYwGXiBEUQ70,"6oMuImdp5ZcFhWP0ESe6mG,1URnnhqYAYcrqrcwql10ft","BBO (Bad Bitches Only)","Culture II","Migos,21 Savage",2018-01-26,251858,62,spotify:user:naima1122,2023-11-24T19:10:29Z,"atl hip hop,hip hop,pop rap,rap,trap",0.808,0.771,4,-5.719,0,0.0645,0.0413,0.00000129,0.18,0.471,161.94,4
2UVbBKQOdFAekPTRsnkzcf,"6oMuImdp5ZcFhWP0ESe6mG","Stir Fry","Culture II","Migos",2018-01-26,190288,78,spotify:user:naima1122,2023-11-24T19:10:37Z,"atl hip hop,hip hop,pop rap,rap,trap",0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,4
7tr2za8SQg2CI8EDgrdtNl,"7CajNmpbOovFoOoasH2HaY,2h93pZq0e7k5yf4dywlkpM,6oMuImdp5ZcFhWP0ESe6mG,4A0TivfinfALCAMJqqjZIk","Slide (feat. Frank Ocean & Migos)","Funk Wav Bounces Vol.1","Calvin Harris,Frank Ocean,Migos,Funk Wav",2017-06-30,230813,75,spotify:user:naima1122,2023-11-24T19:11:15Z,"dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance,lgbtq+ hip hop,neo soul,atl hip hop,hip hop,pop rap,rap,trap,funktronica",0.736,0.795,1,-3.299,0,0.0545,0.498,0.00000121,0.254,0.511,104.066,4
2k3IJR9hf34ZfEnTdlcoSK,"4Gso3d4CscCijv0lmajZWs,3tlXnStJ1fFhdScmQeLpuG","Bus Stop (feat. Brent Faiyaz)","Love Sick","Don Toliver,Brent Faiyaz",2023-02-24,236840,67,spotify:user:rmal1103401,2023-11-24T19:13:06Z,"pop rap,rap,trap,r&b",0.609,0.739,7,-5.023,0,0.0768,0.284,0.000924,0.139,0.377,151.908,4
2YSzYUF3jWqb9YP9VXmpjE,"3TVXtAsR1Inumwj472S9r4,3qiHUAX7zY4Qnjx8TNUzVx","IDGAF (feat. Yeat)","For All The Dogs","Drake,Yeat",2023-10-06,260111,93,spotify:user:naima1122,2023-11-24T19:13:34Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,pluggnb,rage rap",0.663,0.67,8,-8.399,1,0.271,0.0464,0.0000892,0.205,0.138,136.952,4
1DAibqbopEYULPEtE8WHTE,"3TVXtAsR1Inumwj472S9r4","What Would Pluto Do","For All The Dogs","Drake",2023-10-06,182998,78,spotify:user:naima1122,2023-11-24T19:13:55Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.832,0.555,10,-7.766,0,0.116,0.0506,0,0.213,0.473,95.618,4
17IBDpAl3J39swaoPlfGpp,"3TVXtAsR1Inumwj472S9r4,6icQOAFXDZKsumw3YXyusw","Another Late Night (feat. Lil Yachty)","For All The Dogs","Drake,Lil Yachty",2023-10-06,170414,78,spotify:user:naima1122,2023-11-24T19:14:05Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,melodic rap,trap",0.684,0.541,5,-8.04,0,0.0483,0.0347,0,0.138,0.214,158.046,4
21Fpo6Jh2RfH3URGY33265,"3x3jSlhyv5CiCZDZlaTq0M","Fortune Cookie","The Life Of Pi'erre 4 (Deluxe)","Pi’erre Bourne",2020-06-19,185142,38,spotify:user:rmal1103401,2023-11-24T19:15:30Z,"melodic rap",0.655,0.632,0,-6.985,1,0.156,0.02,0,0.675,0.521,139.831,4
1rlIrbWboTRGeKfHhgbJRZ,"0VRj0yCOv2FXJNP47XQnx5,3TVXtAsR1Inumwj472S9r4","FLIP THE SWITCH (feat. Drake)","QUAVO HUNCHO","Quavo,Drake",2018-10-12,156195,66,spotify:user:naima1122,2023-11-24T19:15:45Z,"atl hip hop,melodic rap,rap,trap,canadian hip hop,canadian pop,hip hop,pop rap",0.853,0.637,3,-5.924,0,0.331,0.129,0,0.267,0.496,86.048,4
3X6YJcqTinaNraRvojF62K,"1ybINI1qPiFbwDXamRtwxD,3IrrjuvOPa1KFxq0Kk8pvN,5RoJ70jcjGUibtNjye7DwO","Z4L (with Bari & Jay2)","NOIR","Smino,Young Pink,Jay2",2018-11-08,162590,65,spotify:user:naima1122,2023-11-24T19:15:51Z,"alternative r&b,indie hip hop",0.822,0.503,11,-6.889,0,0.285,0.0779,0,0.161,0.408,71.524,4
3yk7PJnryiJ8mAPqsrujzf,"699OTQXzgjhIYAHMy9RyPD","Location","Playboi Carti","Playboi Carti",2017-04-14,168783,81,spotify:user:naima1122,2023-11-24T19:16:21Z,"atl hip hop,plugg,pluggnb,rage rap,rap",0.717,0.79,11,-4.213,1,0.2,0.33,0.000125,0.518,0.371,125.985,4
3ee8Jmje8o58CHK66QrVC2,"15UsOTVnJzReFVN1VCnxy4","SAD!","?","XXXTENTACION",2018-03-16,166605,83,spotify:user:naima1122,2023-11-24T19:16:51Z,"emo rap,miami hip hop,rap",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4
0JP9xo3adEtGSdUEISiszL,"15UsOTVnJzReFVN1VCnxy4","Moonlight","?","XXXTENTACION",2018-03-16,135090,84,spotify:user:naima1122,2023-11-24T19:17:20Z,"emo rap,miami hip hop,rap",0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,4
