Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1kBbgxAUc4HQv7cgIayIDH,"4Ga1P7PMIsmqEZqhYZQgDo","Ransom","Ransom","Lil Tecca",2019-06-04,131280,4,spotify:user:rmal1103401,2019-08-28T17:35:28Z,"melodic rap,pluggnb,rap",0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,4
7IBSffWIu7P2MC7kMwy2FM,"137W8MRPWKqSmrBGDBFSop,1zNqQNIdeOUZHb8zbZRFMX","Hopeless Romantic (feat. Swae Lee)","Rolling Papers 2","Wiz Khalifa,Swae Lee",2018-07-13,226742,68,spotify:user:rmal1103401,2019-08-28T17:35:32Z,"hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap,melodic rap",0.877,0.477,9,-7.379,0,0.0587,0.307,0,0.0929,0.552,127.023,4
5ry2OE6R2zPQFDO85XkgRb,"3TVXtAsR1Inumwj472S9r4,1sBkRIssrMs1AbVkOJbc7a","Money In The Grave (Drake ft. Rick Ross)","The Best In The World Pack","Drake,Rick Ross",2019-06-15,205426,79,spotify:user:rmal1103401,2019-08-28T17:35:37Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,dirty south rap,gangster rap,southern hip hop,trap",0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,4
3wGXyJGsCf1myH5MooQIqE,"2ODbg2404zUzTi02qIPEjB","The Race","#SantanaWorld (+)","Tay-K",2017-12-14,140000,73,spotify:user:rmal1103401,2019-08-28T17:35:44Z,"cali rap,dfw rap,rap,trap",0.766,0.606,9,-6.064,1,0.456,0.00266,0,0.166,0.352,160.223,4
5j6kKbpGkeARqyQw3X3h11,"3F8zBQBtVl3lb2bEQHBFou","Palm Trees","Save Yourself","LocoCity",2019-07-14,159242,0,spotify:user:rmal1103401,2019-08-28T17:36:45Z,"canadian hip hop,toronto rap",0.682,0.659,11,-6.638,0,0.077,0.354,0,0.09,0.597,80.029,4
0Z1nbG2KOuRKntstSAkSox,"2jku7tDXc6XoB6MO2hFuqg,6Xgp2XMz1fhVYe7i6yNAax","FeRRis WhEEL (feat. Trippie Redd)","LoVE me NOw (ReLoAdeD)","Tory Lanez,Trippie Redd",2018-10-26,151649,60,spotify:user:rmal1103401,2019-08-28T17:36:57Z,"canadian hip hop,canadian trap,melodic rap,pop rap,r&b,rap,trap",0.807,0.602,11,-5.005,1,0.274,0.0835,0,0.151,0.252,95.031,4
66bTZGhreEfonDPRlwyGTD,"23mJPosA4Qmp8kc6IlWalb,3uJx5SnOM59Li7lCxA3b29,5fqzkTZrSRB6EoTvA9cvdh","Blood Diamonds","Blood Diamonds","24Heavy,Lil Keed,Mali Meexh",2019-01-25,244864,25,spotify:user:rmal1103401,2019-08-28T17:37:05Z,"atl trap,melodic rap,trap",0.593,0.581,6,-7.723,0,0.361,0.0571,0,0.0977,0.253,88.003,4
5oaAE6Fcoftc6XZr1q2Ru1,"2Ruhhm5oH4pxgsEUVZcaHm","Myself","HOU I AM","Houdini",2019-02-13,188029,0,spotify:user:rmal1103401,2019-08-28T17:37:12Z,"canadian hip hop",0.693,0.701,7,-5.848,0,0.116,0.696,0,0.109,0.455,136.025,4
5HFCFmjuSubniEXnFOpiZG,"6jGMq4yGs7aQzuGsMgVgZR","Goat","Goat","Lil Tjay",2018-12-21,238133,55,spotify:user:rmal1103401,2019-08-28T17:37:21Z,"brooklyn drill,melodic rap,nyc rap,rap",0.841,0.678,5,-6.963,0,0.227,0.148,0,0.327,0.493,137.02,4
3JWh19WsndEFg0UFRFeTiU,"7rkW85dBwwrJtlHRDkJDAC,0iEtIxbK0KxaSlF7G42ZOp,699OTQXzgjhIYAHMy9RyPD,4DdkRBBYG6Yk9Ka8tdJ9BW","Minute","Perfect Timing","NAV,Metro Boomin,Playboi Carti,Offset",2017-07-21,265373,63,spotify:user:rmal1103401,2019-08-28T17:37:26Z,"canadian hip hop,canadian trap,melodic rap,rap,trap,atl hip hop,plugg,pluggnb,rage rap,hip hop,pop rap",0.68,0.549,5,-8.277,0,0.244,0.0919,0.0000714,0.548,0.29,162.874,4
0gHcxtyWQT0HrlGxaxP1KT,"7rkW85dBwwrJtlHRDkJDAC,0iEtIxbK0KxaSlF7G42ZOp","Hit","Perfect Timing","NAV,Metro Boomin",2017-07-21,169786,56,spotify:user:rmal1103401,2019-08-28T17:37:32Z,"canadian hip hop,canadian trap,melodic rap,rap,trap",0.871,0.682,6,-9.113,0,0.17,0.206,0.0548,0.132,0.639,140.084,4
4bi9YrkOvmg4Eb7h00AW2c,"1pPmIToKXyGdsCF6LmqLmI,50co4Is1HCEo8bhOyUWKpn,2hlmm7s2ICUX0LVIhVFlZQ","Fall Threw (feat. Young Thug & Gunna)","The World Is Yours 2","Rich The Kid,Young Thug,Gunna",2019-03-22,189830,44,spotify:user:rmal1103401,2019-08-28T17:37:37Z,"atl hip hop,melodic rap,plugg,rap,trap,atl trap,gangster rap",0.832,0.649,1,-6.781,0,0.482,0.0252,0,0.255,0.699,76.01,4
6GSkLS2y4ZnnZsuRAj975K,"64KEffDW9EtZ1y2vBYgq8T,757aE44tKEUQEqRuT6GnEB","Project Dreams","Project Dreams","Marshmello,Roddy Ricch",2019-01-25,167898,65,spotify:user:rmal1103401,2019-08-28T17:37:43Z,"brostep,edm,pop,progressive electro house,melodic rap,rap,trap",0.78,0.828,8,-2.235,1,0.237,0.409,0,0.104,0.786,160.113,4
2Z9wPJaKys1LAOlcBtjvOU,"5f7VJjfbwm532GiveGC0ZK,2hlmm7s2ICUX0LVIhVFlZQ","Throwing Shade","Harder Than Ever","Lil Baby,Gunna",2018-05-18,192381,55,spotify:user:rmal1103401,2019-08-28T17:37:54Z,"atl hip hop,atl trap,rap,trap,melodic rap",0.793,0.447,7,-9.253,1,0.151,0.0117,0.00019,0.109,0.188,139.949,4
1GOuHB20lqVyxv3GdxovPY,"20sxb77xiYeusSH8cVdatc","Issues","Wins & Losses","Meek Mill",2017-07-21,211684,43,spotify:user:rmal1103401,2019-08-28T17:37:57Z,"hip hop,philly rap,pop rap,rap,southern hip hop,trap",0.784,0.608,7,-5.885,1,0.245,0.167,0,0.0871,0.382,90.713,4
1oyHGBWdtUTDxss3EZB9a4,"7atuUUktuP1wDbkkgdNvxI","W2Leezy","W2Leezy","Justin Rarri",2019-03-01,196491,0,spotify:user:rmal1103401,2019-08-28T17:33:31Z,"melodic rap",0.707,0.553,6,-6.061,0,0.0623,0.562,0,0.0775,0.539,139.952,4
7f1zjZG77S891Uv4O68yfk,"4r63FhuTkUYltbVAg5TQnk,4DdkRBBYG6Yk9Ka8tdJ9BW","Baby Sitter (feat. Offset)","Baby On Baby","DaBaby,Offset",2019-03-01,157693,61,spotify:user:rmal1103401,2019-08-28T17:38:06Z,"hip hop,north carolina hip hop,pop rap,rap,trap,atl hip hop",0.852,0.73,1,-5.803,1,0.0579,0.0219,0,0.336,0.394,92.506,4
5ZvweJ78bnsjDnuv7zXbNk,"2hlmm7s2ICUX0LVIhVFlZQ,5f7VJjfbwm532GiveGC0ZK,50co4Is1HCEo8bhOyUWKpn","Oh Okay (feat. Young Thug & Lil Baby)","Drip Season 3","Gunna,Lil Baby,Young Thug",2018-02-02,199011,0,spotify:user:rmal1103401,2019-08-28T17:38:10Z,"atl hip hop,melodic rap,rap,trap,atl trap,gangster rap",0.888,0.517,8,-8.852,1,0.335,0.361,0,0.0925,0.738,140.015,4
7EiZI6JVHllARrX9PUvAdX,"1RyvyyTE3xzB2ZywiAwp0i,1Xyo4u8uXC1ZmMpatF05PJ","Low Life (feat. The Weeknd)","EVOL","Future,The Weeknd",2016-04-13,313546,85,spotify:user:rmal1103401,2019-08-28T17:38:15Z,"atl hip hop,hip hop,rap,southern hip hop,trap,canadian contemporary r&b,canadian pop,pop",0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,4
4ZT9FnbFu1PaBfV3itxiqT,"7d3WFRME3vBY2cgoP38RDo","I","Shelby","Lil Skies",2019-03-01,181890,71,spotify:user:rmal1103401,2019-08-28T17:38:18Z,"melodic rap",0.649,0.453,6,-7.28,1,0.085,0.627,0,0.116,0.431,99.183,4
7oJrVhiTPZGBXWPwhxjy9S,"7d3WFRME3vBY2cgoP38RDo","Lust","Life of a Dark Rose","Lil Skies",2017-12-12,156000,76,spotify:user:rmal1103401,2019-08-28T17:38:33Z,"melodic rap",0.718,0.767,9,-5.641,1,0.166,0.138,0,0.114,0.519,160.084,4
1q9jq5X5vwmewjOa2mHtQ1,"2hlmm7s2ICUX0LVIhVFlZQ,699OTQXzgjhIYAHMy9RyPD","Same Yung Nigga (feat. Playboi Carti)","Drip or Drown 2","Gunna,Playboi Carti",2019-02-22,180934,60,spotify:user:rmal1103401,2019-08-28T17:38:37Z,"atl hip hop,melodic rap,rap,trap,plugg,pluggnb,rage rap",0.852,0.568,1,-9.202,0,0.344,0.183,0,0.0993,0.504,81.526,4
0Qd2KYCmwGYiTF3A0opS6b,"7d3WFRME3vBY2cgoP38RDo","Real Ties","Real Ties","Lil Skies",2019-01-17,142669,52,spotify:user:rmal1103401,2019-08-28T17:38:42Z,"melodic rap",0.819,0.616,1,-5.534,1,0.167,0.0599,0,0.143,0.524,87.493,4
7r81Tfgk0ECt7FXPSUrAPd,"7pxSESrLY3uNWDBZ8aKZT8,3gGUMEwIX6XodWsYEvKSal,2HWXxzgBIr0RMSZmvMZeJU","Bread Winners","Bread Winners","YBN (Young Boss N*ggas),YBN Nahmir,Almighty Jay",2018-04-20,145115,40,spotify:user:rmal1103401,2019-08-28T17:38:51Z,"alabama rap,rap,trap",0.926,0.535,5,-8.778,0,0.273,0.0314,0,0.122,0.726,94.716,4
3OKjDHmSJVKOn6V4hCR8bq,"6jGMq4yGs7aQzuGsMgVgZR","Brothers","Brothers","Lil Tjay",2018-10-26,210080,55,spotify:user:rmal1103401,2019-08-28T17:38:54Z,"brooklyn drill,melodic rap,nyc rap,rap",0.677,0.421,2,-10.19,0,0.14,0.695,0,0.139,0.609,85.332,5
6V4KHt9xu4TPEnDFoBeacT,"3gGUMEwIX6XodWsYEvKSal","Rubbin off the Paint","YBN: The Mixtape","YBN Nahmir",2018-09-07,159915,69,spotify:user:rmal1103401,2019-08-28T17:38:58Z,"alabama rap,rap,trap",0.734,0.751,1,-7.26,1,0.285,0.00529,0,0.183,0.56,161.997,4
5gQcxYXqnofyocKgEbGYKt,"3gGUMEwIX6XodWsYEvKSal","Bounce Out With That","YBN: The Mixtape","YBN Nahmir",2018-09-07,99108,69,spotify:user:rmal1103401,2019-08-28T17:39:02Z,"alabama rap,rap,trap",0.864,0.664,8,-7.315,1,0.104,0.0476,0,0.0863,0.381,94.932,4
6uFn47ACjqYkc0jADwEdj1,"6AgTAQt8XS6jRWi4sX7w49,6jGMq4yGs7aQzuGsMgVgZR","Pop Out (feat. Lil Tjay)","Die A Legend","Polo G,Lil Tjay",2019-06-07,166560,80,spotify:user:rmal1103401,2019-08-28T17:39:08Z,"chicago rap,rap,brooklyn drill,melodic rap,nyc rap",0.772,0.639,1,-7.119,1,0.467,0.15,0,0.0698,0.261,168.112,4
2Jh3UqxnHJMyzMzku4uOtE,"4MCBfE4596Uoi2O4DtmEMz","Feeling","Death Race For Love","Juice WRLD",2019-03-08,201920,0,spotify:user:rmal1103401,2019-08-28T17:39:12Z,"chicago rap,melodic rap,rap",0.712,0.515,10,-6.004,0,0.0857,0.234,0,0.205,0.563,160,4
4pCEIQ6wBVuaJdER5bALtO,"4O15NlyKLIASxsJ0PrXPfz","That's a Rack","That's a Rack","Lil Uzi Vert",2019-04-09,236571,58,spotify:user:rmal1103401,2019-08-28T17:39:16Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.852,0.432,1,-8.04,0,0.501,0.0599,0,0.146,0.258,140.042,4
3SZqA7rQvROJsCbUu2v0xa,"0A0FS04o6zMoto8OKPsDwY,5LHRHt1k9lMyONurDHEdrp,5bWUlnPx9OYKsLiUJrhCA1","Go Loko","Go Loko","YG,Tyga,Jon Z",2019-05-03,299226,2,spotify:user:rmal1103401,2019-08-28T17:39:22Z,"cali rap,hip hop,pop rap,rap,southern hip hop,trap,reggaeton,trap latino,urbano latino",0.88,0.67,2,-5.188,1,0.0429,0.299,0.00000508,0.0677,0.142,100.995,4
7DcvwMAiqKJQD1rrdfxSDx,"50co4Is1HCEo8bhOyUWKpn,6l3HvQ5sa6mXTsMTB19rO5,0Y5tJX1MQlPlqiwlOH1tJY","The London (feat. J. Cole & Travis Scott)","The London (feat. J. Cole & Travis Scott)","Young Thug,J. Cole,Travis Scott",2019-05-23,200106,69,spotify:user:rmal1103401,2019-08-28T17:39:34Z,"atl hip hop,atl trap,gangster rap,melodic rap,rap,trap,conscious hip hop,hip hop,north carolina hip hop,slap house",0.796,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,97.981,4
1ThmUihH9dF8EV08ku5AXN,"2rhFzFmezpnW82MNqEKVry","Faucet Failure","STOKELEY","Ski Mask The Slump God",2018-11-30,145626,76,spotify:user:rmal1103401,2019-08-28T17:39:37Z,"hip hop,miami hip hop,pop rap,rap,trap",0.935,0.552,10,-9.373,0,0.335,0.111,0,0.0952,0.615,99.993,4
21kOVEG3bDCVphKhXL8XmQ,"1iJdyDcY98X3GMnUesl7tf","Walk","Bawskee","Comethazine",2018-08-24,96063,0,spotify:user:rmal1103401,2019-08-28T17:39:40Z,"trap,underground hip hop",0.831,0.795,1,-6.186,1,0.264,0.221,0,0.291,0.744,160.063,4
0AphwbfFSlGgGDlXGeiEpu,"1iJdyDcY98X3GMnUesl7tf","Bands","Bawskee","Comethazine",2018-08-24,98734,0,spotify:user:rmal1103401,2019-08-28T17:39:44Z,"trap,underground hip hop",0.834,0.457,10,-10.775,1,0.572,0.21,0,0.0641,0.533,158.008,4
1f5cbQtDrykjarZVrShaDI,"31W5EY0aAly4Qieq6OFu6I,46SHBwWsqBkxI7EeeBEQG7","Drowning (feat. Kodak Black)","The Bigger Artist","A Boogie Wit da Hoodie,Kodak Black",2017-09-29,209269,80,spotify:user:rmal1103401,2019-08-28T17:39:51Z,"melodic rap,rap,trap,florida drill,florida rap,miami hip hop,trap latino",0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,4
2MShy1GSSgbmGUxADNIao5,"46SHBwWsqBkxI7EeeBEQG7","Calling My Spirit","Dying to Live","Kodak Black",2018-12-14,152000,69,spotify:user:rmal1103401,2019-08-28T17:39:55Z,"florida drill,florida rap,melodic rap,miami hip hop,rap,trap,trap latino",0.91,0.366,1,-9.954,1,0.0941,0.0996,0,0.261,0.74,119.985,4
4Q3N4Ct4zCuIHuZ65E3BD4,"46SHBwWsqBkxI7EeeBEQG7","Tunnel Vision","Painting Pictures","Kodak Black",2017-03-31,268186,73,spotify:user:rmal1103401,2019-08-28T17:39:58Z,"florida drill,florida rap,melodic rap,miami hip hop,rap,trap,trap latino",0.497,0.489,11,-7.724,0,0.294,0.0576,0.0000991,0.122,0.231,171.853,4
3L19besdNQzd342qL78xqm,"31W5EY0aAly4Qieq6OFu6I,4MCBfE4596Uoi2O4DtmEMz","Demons and Angels (feat. Juice WRLD)","Hoodie SZN","A Boogie Wit da Hoodie,Juice WRLD",2018-12-21,214592,70,spotify:user:rmal1103401,2019-08-28T17:40:09Z,"melodic rap,rap,trap,chicago rap",0.81,0.55,2,-7.46,0,0.17,0.0114,0.00000569,0.107,0.183,76.503,4
2Xqd0wUttjueBfdcltADOv,"02kJSzxNuaWGqwubyUba0Z,13ubrt8QOOCPljQ2FL1Kca,4kYSro6naA4h99UJvo89HB","No Limit","No Limit","G-Eazy,A$AP Rocky,Cardi B",2017-09-07,245386,0,spotify:user:rmal1103401,2019-08-28T17:40:18Z,"indie pop rap,oakland hip hop,pop rap,rap,east coast hip hop,hip hop,trap,pop",0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,4
4DTpngLjoHj5gFxEZFeD3J,"46SHBwWsqBkxI7EeeBEQG7,55Aa2cqylxrFIXC767Z865","Codeine Dreaming (feat. Lil Wayne)","Project Baby 2: All Grown Up (Deluxe Edition)","Kodak Black,Lil Wayne",2017-11-24,264531,64,spotify:user:rmal1103401,2019-08-28T17:40:29Z,"florida drill,florida rap,melodic rap,miami hip hop,rap,trap,trap latino,hip hop,new orleans rap,pop rap",0.736,0.604,1,-7.357,0,0.222,0.0652,0.0000643,0.124,0.574,155.007,4
2tPcTFiQF9MbVUyjZ3zDhA,"2TImI3DW7o5MdRXJs4D37h","Paramedic!","Black Panther The Album Music From And Inspired By","SOB X RBE",2018-02-09,219306,64,spotify:user:rmal1103401,2019-08-28T17:40:33Z,"cali rap",0.856,0.652,1,-5.324,1,0.143,0.177,0,0.193,0.471,97.017,4
0NJp8GyCOWnQh71xKSPfuV,"2jku7tDXc6XoB6MO2hFuqg","Freaky","Freaky","Tory Lanez",2019-03-15,173926,54,spotify:user:rmal1103401,2019-08-28T17:40:47Z,"canadian hip hop,canadian trap,melodic rap,pop rap,r&b,rap,trap",0.966,0.563,8,-5.764,1,0.0618,0.00202,0,0.105,0.363,104.991,4
0FZ4Dmg8jJJAPJnvBIzD9z,"46SHBwWsqBkxI7EeeBEQG7,4DdkRBBYG6Yk9Ka8tdJ9BW,0Y5tJX1MQlPlqiwlOH1tJY","ZEZE (feat. Travis Scott & Offset)","Dying to Live","Kodak Black,Offset,Travis Scott",2018-12-14,228759,79,spotify:user:rmal1103401,2019-08-28T17:40:54Z,"florida drill,florida rap,melodic rap,miami hip hop,rap,trap,trap latino,atl hip hop,hip hop,pop rap,slap house",0.861,0.603,8,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043,4
5PTG6rrL6EPFD9E2QMI2pl,"0WOxhx4hikIsyF3CRPLC8W","JAPAN","Dex Meets Dexter","Famous Dex",2018-04-06,142000,68,spotify:user:rmal1103401,2019-08-28T17:40:59Z,"chicago rap,drill,rap,trap",0.733,0.678,6,-7.771,1,0.438,0.121,0,0.344,0.841,175.985,4
0dSIrRkA4PadGll16TgbnV,"0WOxhx4hikIsyF3CRPLC8W,13ubrt8QOOCPljQ2FL1Kca","PICK IT UP (feat. A$AP Rocky)","Dex Meets Dexter","Famous Dex,A$AP Rocky",2018-04-06,191251,68,spotify:user:rmal1103401,2019-08-28T17:41:06Z,"chicago rap,drill,rap,trap,east coast hip hop,hip hop",0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,4
5uQOauh47VFt3B2kV9kRXw,"31W5EY0aAly4Qieq6OFu6I","My Shit","Artist","A Boogie Wit da Hoodie",2016-09-16,128156,80,spotify:user:rmal1103401,2019-08-28T17:41:11Z,"melodic rap,rap,trap",0.812,0.621,5,-8.3,1,0.0515,0.244,0,0.099,0.847,77.998,4
6PfI6EeLNiNGVAVg11nv7D,"2hlmm7s2ICUX0LVIhVFlZQ","Speed It Up","Drip or Drown 2","Gunna",2019-02-22,179021,51,spotify:user:rmal1103401,2019-08-28T17:41:28Z,"atl hip hop,melodic rap,rap,trap",0.912,0.587,7,-7.395,1,0.0582,0.0394,0.01,0.111,0.435,143.027,4
79wTHFxVJXRrR5afZeBd16,"5SyGEPymt1G2uto47tVWvZ,0Y5tJX1MQlPlqiwlOH1tJY","Uber Everywhere (feat. Travis Scott)","You Are Forgiven","MadeinTYO,Travis Scott",2016-08-19,181104,0,spotify:user:rmal1103401,2019-08-28T17:41:40Z,"atl hip hop,melodic rap,trap,hip hop,rap,slap house",0.782,0.662,1,-7.243,1,0.105,0.025,0,0.3,0.102,140.051,3
3UhRsQVrELOATEiY7E9X2T,"31W5EY0aAly4Qieq6OFu6I,3nViOFa3kZW8OMSNOzwr98","Come Closer (feat. Queen Naija)","Hoodie SZN","A Boogie Wit da Hoodie,Queen Naija",2018-12-21,156511,63,spotify:user:rmal1103401,2019-08-28T17:41:47Z,"melodic rap,rap,trap,pop r&b,r&b",0.741,0.556,7,-6.647,0,0.0947,0.22,0,0.0981,0.616,140.056,4
