Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5fQBa4wkmq28xpSLOQ202K,"7tYKF4w9nC0nq9CsPZTHyP","Normal Girl","Ctrl","SZA",2017-06-09,253586,77,spotify:user:,1970-01-01T00:00:00Z,"pop,r&b,rap",0.624,0.532,0,-7.146,1,0.124,0.269,0.0000517,0.158,0.362,76.453,4
4VY32hdU4byJ6cpEBAXRul,"2EMAnMvWE2eb56ToJVfCWs","Outside","Outside","Bryson Tiller",2022-09-08,188579,68,spotify:user:,1970-01-01T00:00:00Z,"kentucky hip hop,r&b,rap",0.729,0.513,6,-7.507,1,0.0554,0.125,0,0.112,0.775,97.254,4
6WusSsncC0Oo9sFHKwQii6,"18ISxWwWjV6rPLoVCXf1dz","Dior 2001","Planet Megatron","RIN",2018-08-17,192941,68,spotify:user:,1970-01-01T00:00:00Z,"german cloud rap,german hip hop",0.694,0.688,5,-5.923,0,0.0577,0.0119,0.0929,0.124,0.517,76.476,4
4k6Uh1HXdhtusDW5y8Gbvy,"57vWImR43h4CaDao012Ofp","Bad Habit","Gemini Rights","Steve Lacy",2022-07-15,232066,83,spotify:user:,1970-01-01T00:00:00Z,"afrofuturism",0.686,0.494,1,-7.093,1,0.0355,0.613,0.000058,0.402,0.7,168.946,4
3azJifCSqg9fRij2yKIbWz,"2jku7tDXc6XoB6MO2hFuqg","The Color Violet","Alone At Prom","Tory Lanez",2021-12-10,226466,89,spotify:user:,1970-01-01T00:00:00Z,"canadian hip hop,canadian trap,melodic rap,pop rap,r&b,rap,trap",0.645,0.534,6,-10.8,0,0.0479,0.157,0,0.0863,0.463,105.02,4
0mL82sxCRjrs3br407IdJh,"1Xyo4u8uXC1ZmMpatF05PJ","Is There Someone Else?","Dawn FM","The Weeknd",2022-01-06,199111,86,spotify:user:,1970-01-01T00:00:00Z,"canadian contemporary r&b,canadian pop,pop",0.702,0.586,9,-7.83,0,0.0313,0.0388,0.0000727,0.156,0.608,134.951,4
0ZpHuEhi1CvOJgrqOSy8mv,"18CPEToK1OfjJ5B5vDBDKa","So Good","So Good","Weston Estate",2022-06-24,146273,61,spotify:user:,1970-01-01T00:00:00Z,"",0.795,0.584,8,-5.758,0,0.0396,0.172,0.0000299,0.103,0.785,127.05,4
7ySUcLPVX7KudhnmNcgY2D,"5pKCCKE2ajJHZ9KAiaK11H","S&M","Loud (Japan Version)","Rihanna",2010-01-01,243600,83,spotify:user:,1970-01-01T00:00:00Z,"barbadian pop,pop,urban contemporary",0.769,0.684,1,-5.019,1,0.0411,0.0105,0.000125,0.0887,0.835,127.972,4
3rUGC1vUpkDG9CZFHMur1t,"45dkTj5sMRSjrmBSBeiHym","greedy","greedy","Tate McRae",2023-09-15,131872,100,spotify:user:,1970-01-01T00:00:00Z,"alt z,pop",0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,1
6QdnKD1zwEgyOWtkrdzlOF,"1Xyo4u8uXC1ZmMpatF05PJ,3hteYQFiMFbJY7wS0xDymP","Hurt You","My Dear Melancholy,","The Weeknd,Gesaffelstein",2018-03-30,230026,74,spotify:user:,1970-01-01T00:00:00Z,"canadian contemporary r&b,canadian pop,pop,dark clubbing",0.476,0.718,5,-7.227,0,0.149,0.263,0.00261,0.109,0.361,183.932,4
0vpy9NZpTbjCH0HNnAhCTt,"18CPEToK1OfjJ5B5vDBDKa","Drown","Drown","Weston Estate",2022-09-09,181466,52,spotify:user:,1970-01-01T00:00:00Z,"",0.644,0.554,3,-6.642,0,0.049,0.0803,0,0.098,0.53,120.024,4
0y8Pu7x5jXgUjOIJvQIF5L,"0iEtIxbK0KxaSlF7G42ZOp,4Gso3d4CscCijv0lmajZWs,3tVQdUvClmAT7URs9V3rsp,46MWeeHNVMYRIIofQBEX98,5sBdzqT2jx5jacEUcBn6X1","Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)","Metro Boomin,Don Toliver,Wizkid,BEAM,Toian",2023-06-02,195386,73,spotify:user:,1970-01-01T00:00:00Z,"rap,pop rap,trap,afrobeats,afropop,azonto,nigerian hip hop,nigerian pop,canadian hip hop,trap soul",0.923,0.505,5,-8.207,1,0.0751,0.412,0.513,0.26,0.594,100.996,4
3ZCBSFcZSRM9Z48ew28Zrf,"0C8ZW7ezQVs4URX5aX7Kqx","Souvenir","Rare (Deluxe)","Selena Gomez",2020-04-09,161605,65,spotify:user:,1970-01-01T00:00:00Z,"pop,post-teen pop",0.841,0.479,0,-5.837,0,0.0376,0.207,0.0000116,0.122,0.454,112.968,4
1cKHdTo9u0ZymJdPGSh6nq,"1Xyo4u8uXC1ZmMpatF05PJ,3hteYQFiMFbJY7wS0xDymP","I Was Never There","My Dear Melancholy,","The Weeknd,Gesaffelstein",2018-03-30,241066,87,spotify:user:,1970-01-01T00:00:00Z,"canadian contemporary r&b,canadian pop,pop,dark clubbing",0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,4
1N8klHEbZ0bFOHnMVs8C9S,"64KEffDW9EtZ1y2vBYgq8T,3tlXnStJ1fFhdScmQeLpuG","Fell In Love","Fell In Love","Marshmello,Brent Faiyaz",2023-05-05,121283,77,spotify:user:,1970-01-01T00:00:00Z,"brostep,edm,pop,progressive electro house,r&b,rap",0.732,0.464,1,-9.722,1,0.0527,0.0899,0.000031,0.0997,0.647,149.954,4
30VHURM5NOfoZmqp2iKawS,"70kkdajctXSbqSMJbQO424","Butterflies","Golden Hour","Kacey Musgraves",2018-03-30,219053,69,spotify:user:,1970-01-01T00:00:00Z,"classic texas country,contemporary country,country dawn",0.689,0.614,4,-6.137,0,0.0306,0.252,0.0000195,0.178,0.411,141.97,4
0FA4wrjDJvJTTU8AepZTup,"4O15NlyKLIASxsJ0PrXPfz,0M2CO5ijP35MDhNwvpgxTV,2xzyIzdjfeXX6FIQtlAAyw","Watch This - ARIZONATEARS Pluggnb Remix","Watch This (ARIZONATEARS Pluggnb Remix)","Lil Uzi Vert,sped up nightcore,ARIZONATEARS",2023-02-05,163139,85,spotify:user:,1970-01-01T00:00:00Z,"hip hop,melodic rap,philly rap,rage rap,rap,nightcore,sped up",0.686,0.897,11,-7.18,0,0.0386,0.0103,0.103,0.153,0.355,129.975,4
6WzRpISELf3YglGAh7TXcG,"1Xyo4u8uXC1ZmMpatF05PJ,699OTQXzgjhIYAHMy9RyPD,6tbjWDEIzxoDsBA1FuhfPW","Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series","Popular (Music from the HBO Original Series)","The Weeknd,Playboi Carti,Madonna",2023-06-02,215466,91,spotify:user:,1970-01-01T00:00:00Z,"canadian contemporary r&b,canadian pop,pop,atl hip hop,plugg,pluggnb,rage rap,rap,dance pop",0.855,0.678,1,-6.276,1,0.189,0.0569,0.0000369,0.412,0.852,99.029,4
1SAUUkJEPYqiewV2dZ7JnZ,"48cVwD5hffidwvlxLCc2pm","Secret","Addiction","Zehr Vibe",2022-11-30,204922,49,spotify:user:,1970-01-01T00:00:00Z,"punjabi pop",0.701,0.659,1,-6.962,0,0.0989,0.17,0,0.0703,0.627,92.977,4
3gE4eQH3K83Sght0ZLvuBK,"4q3ewBCX7sLwd24euuV69X,3TVXtAsR1Inumwj472S9r4","MIA","X 100PRE","Bad Bunny,Drake",2018-12-23,210367,79,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,trap latino,urbano latino,canadian hip hop,canadian pop,hip hop,pop rap,rap",0.816,0.538,6,-6.354,0,0.0617,0.0142,0.000496,0.099,0.156,97.054,4
3EaJDYHA0KnX88JvDhL9oa,"57vWImR43h4CaDao012Ofp","Dark Red","Dark Red","Steve Lacy",2017-02-20,173104,90,spotify:user:,1970-01-01T00:00:00Z,"afrofuturism",0.603,0.784,6,-4.023,1,0.062,0.446,0.00000832,0.119,0.769,172.041,4
1TgsOHSom5y3iJjfi22jN2,"18CPEToK1OfjJ5B5vDBDKa","Where Do We Go?","Where Do We Go?","Weston Estate",2023-03-03,170792,52,spotify:user:,1970-01-01T00:00:00Z,"",0.465,0.673,7,-8.126,0,0.0589,0.524,0,0.122,0.397,158.078,4
4faDlXyZMSxEuxBdd5gDIz,"6LEG9Ld1aLImEFEVHdWNSB,0OS0NZnK7TGIAWx8MkWNFN","Toxic","Toxic","AP Dhillon,Intense",2020-10-16,184102,63,spotify:user:,1970-01-01T00:00:00Z,"desi hip hop,desi pop,punjabi hip hop,punjabi pop",0.802,0.737,9,-4.306,1,0.0432,0.309,0,0.0815,0.577,116.955,4
41oY4WCTj5kccfesTVFnvN,"4q3ewBCX7sLwd24euuV69X,6nVcHLIgY5pE2YCl8ubca1","Tarot","Un Verano Sin Ti","Bad Bunny,Jhayco",2022-05-06,237894,82,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,trap latino,urbano latino",0.795,0.684,11,-3.971,0,0.0419,0.0225,0,0.658,0.419,114.011,4
6FBzhcfgGacfXF3AmtfEaX,"57vWImR43h4CaDao012Ofp","C U Girl","C U Girl","Steve Lacy",2015-02-15,129697,84,spotify:user:,1970-01-01T00:00:00Z,"afrofuturism",0.414,0.473,11,-8.911,0,0.116,0.663,0.0523,0.128,0.409,100,4
0RBw4ODUQPO4cuAOZtBGga,"2jku7tDXc6XoB6MO2hFuqg,6Xgp2XMz1fhVYe7i6yNAax,24WdRSLiIlFrqK2FqxGLVm","Hurts Me","Hurts Me","Tory Lanez,Trippie Redd,Yoko Gold",2023-06-27,140800,82,spotify:user:,1970-01-01T00:00:00Z,"canadian hip hop,canadian trap,melodic rap,pop rap,r&b,rap,trap",0.553,0.786,8,-5.477,0,0.0325,0.0438,0,0.119,0.673,149.968,4
2yPoXCs7BSIUrucMdK5PzV,"5pKCCKE2ajJHZ9KAiaK11H,3nFkdlSjzX9mRTtwJOzDYB","Umbrella","Good Girl Gone Bad","Rihanna,JAY-Z",2007-01-01,275986,75,spotify:user:,1970-01-01T00:00:00Z,"barbadian pop,pop,urban contemporary,east coast hip hop,gangster rap,hip hop,pop rap,rap",0.583,0.829,1,-4.603,1,0.134,0.00864,0,0.0426,0.575,174.028,4
4MzXwWMhyBbmu6hOcLVD49,"4q3ewBCX7sLwd24euuV69X,6nVcHLIgY5pE2YCl8ubca1","DÁKITI","EL ÚLTIMO TOUR DEL MUNDO","Bad Bunny,Jhayco",2020-11-27,205090,79,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,trap latino,urbano latino",0.731,0.573,4,-10.059,0,0.0544,0.401,0.0000522,0.113,0.145,109.928,4
0uwtoHwfX5MH2LqpQaG6Ht,"18ISxWwWjV6rPLoVCXf1dz","Monica Bellucci","EROS (2018)","RIN",2018-01-12,204055,59,spotify:user:,1970-01-01T00:00:00Z,"german cloud rap,german hip hop",0.68,0.599,2,-9.998,0,0.252,0.525,0.0776,0.19,0.521,194.108,4
2RaQ5u0MW7truEBYHxvvTp,"18CPEToK1OfjJ5B5vDBDKa","Sixty","Maggie Valley","Weston Estate",2022-02-25,136760,53,spotify:user:,1970-01-01T00:00:00Z,"",0.516,0.459,11,-10.234,1,0.163,0.528,0.0000139,0.117,0.184,80.963,4
4o0LyB69tylqDG6eTGhmig,"7FtCyCJCJaxabYO7Uyda5B","Fire for You","Shadows","Cannons",2019-07-12,231825,73,spotify:user:,1970-01-01T00:00:00Z,"chillwave",0.737,0.678,6,-7.011,0,0.0962,0.114,0.157,0.123,0.698,102.051,4
261PVPZEar9zZTlcBkB52O,"6kts6HRiH6lynXnCemu5ap","Yaaran Vich Jee","Yaaran Vich Jee","Kulshan Sandhu",2022-09-08,172941,20,spotify:user:,1970-01-01T00:00:00Z,"punjabi pop",0.789,0.755,1,-6.3,0,0.0514,0.00832,0,0.24,0.616,136.031,4
6CES1554HcWMIVroJfmmBm,"1btWGBz4Uu1HozTwb2Lm8A","Way It Goes","Landmark","Hippo Campus",2017-02-24,245456,62,spotify:user:,1970-01-01T00:00:00Z,"minneapolis indie,modern rock,pov: indie",0.542,0.906,9,-4.213,1,0.0491,0.021,0.00043,0.377,0.515,120.014,4
0RyzTAxe8qyeGMiQgAWDI0,"3Z3aTg9PwJ37e8xeO0aUC9,2SRd7Kx7xWkZjoaFKgEreg,5RgzUZORebl59TcvCRZsD2","August","Blaue Stunden","01099,Paul,Zachi",2023-11-03,168560,56,spotify:user:,1970-01-01T00:00:00Z,"german hip hop",0.609,0.869,4,-7.986,0,0.0647,0.0504,0.000551,0.12,0.312,159.992,4
1EwY5MatBtBEnHeyAFT8kP,"2HPaUgqeutzr3jx5a9WyDV","TRAUMA","PARTYMOBILE","PARTYNEXTDOOR",2020-03-26,170858,51,spotify:user:,1970-01-01T00:00:00Z,"r&b,rap,urban contemporary",0.625,0.45,0,-7.305,0,0.138,0.332,0.0000967,0.0975,0.716,116.826,4
0SRPuTnr5QOKRoIxMvvlgK,"6USv9qhCn6zfxlBQIYJ9qs","Vampire","What Could Possibly Go Wrong","Dominic Fike",2020-07-31,186050,64,spotify:user:,1970-01-01T00:00:00Z,"alternative pop rock,pov: indie",0.787,0.735,0,-4.808,0,0.0857,0.331,0.0000409,0.113,0.698,97.957,4
12xVuIohhHSklxvi1ItKGA,"0cGUm45nv7Z6M6qdXYQGTX,5Vuvs6Py2JRU7WiFDVsI7J","Can You Blame Me (feat. Lucky Daye)","It Was Good Until It Wasn't","Kehlani,Lucky Daye",2020-05-08,183019,60,spotify:user:,1970-01-01T00:00:00Z,"pop,r&b,rap,alternative r&b",0.724,0.564,1,-4.627,0,0.0591,0.498,0,0.107,0.541,113.943,4
3JHpk0DOTOzyh0777JFAky,"7iK8PXO48WeuP03g8YR51W","Diosa","Easy Money Baby","Myke Towers",2020-01-24,214013,75,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,trap latino,urbano latino",0.801,0.745,6,-3.733,0,0.063,0.398,0.00603,0.153,0.245,104.965,4
2LBqCSwhJGcFQeTHMVGwy3,"1Xyo4u8uXC1ZmMpatF05PJ","Die For You","Starboy","The Weeknd",2016-11-24,260253,90,spotify:user:,1970-01-01T00:00:00Z,"canadian contemporary r&b,canadian pop,pop",0.586,0.525,1,-7.163,0,0.0615,0.111,0,0.134,0.508,133.629,4
1ulXmqjktxSdrdT1bzc69H,"6jJ0s89eD6GaHleKKya26X","Hot N Cold","One Of The Boys","Katy Perry",2008,220226,63,spotify:user:,1970-01-01T00:00:00Z,"pop",0.706,0.841,7,-3.956,1,0.0418,0.0000795,0,0.0688,0.861,132.032,4
7hynhxDoDpgMIV12JuVtNa,"1vyhD5VmyZ7KMfW5gqLgo5,4q3ewBCX7sLwd24euuV69X,5QzDzXfXC5lepOBeQXBiVO","UN PESO","OASIS","J Balvin,Bad Bunny,Marciano Cantero",2019-06-28,277106,81,spotify:user:,1970-01-01T00:00:00Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino",0.627,0.675,5,-7.125,0,0.213,0.125,0,0.0784,0.961,79.31,4
5PvVkf1Yuq3XyMqqjPiKPd,"3tlXnStJ1fFhdScmQeLpuG","Been Away","Fuck The World","Brent Faiyaz",2020-02-07,223629,83,spotify:user:,1970-01-01T00:00:00Z,"r&b,rap",0.602,0.5,8,-9.377,1,0.298,0.477,0.0000569,0.295,0.395,132.798,4
0B6g379TMw0nYGXA7y5xHz,"0iEtIxbK0KxaSlF7G42ZOp,1RyvyyTE3xzB2ZywiAwp0i,4O15NlyKLIASxsJ0PrXPfz","All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)","Metro Boomin,Future,Lil Uzi Vert",2023-06-02,245240,72,spotify:user:,1970-01-01T00:00:00Z,"rap,atl hip hop,hip hop,southern hip hop,trap,melodic rap,philly rap,rage rap",0.774,0.549,9,-7.297,0,0.154,0.178,0.00151,0.22,0.28,135.016,4
4MXE6VCvTsQitHWrAxj7Kg,"6p2HnfM955TI1bX34dkLnI","Maple Syrup","When We Were Friends","The Backseat Lovers",2019-01-27,243529,73,spotify:user:,1970-01-01T00:00:00Z,"pov: indie,slc indie",0.543,0.526,2,-9.703,1,0.0582,0.0447,0.0533,0.0778,0.384,153,3
5QrmygpdyE3IbrZzJsZ4uj,"4Gso3d4CscCijv0lmajZWs","WON'T STOP","Gully (Original Motion Picture Soundtrack)","Don Toliver",2021-06-04,171999,51,spotify:user:,1970-01-01T00:00:00Z,"pop rap,rap,trap",0.808,0.47,9,-7.292,0,0.042,0.272,0.00213,0.115,0.441,90.002,4
7MXVkk9YMctZqd1Srtv4MB,"1Xyo4u8uXC1ZmMpatF05PJ,4tZwfgrHOc3mvqYlEYSvVi","Starboy","Starboy","The Weeknd,Daft Punk",2016-11-25,230453,93,spotify:user:,1970-01-01T00:00:00Z,"canadian contemporary r&b,canadian pop,pop,electro,filter house,rock",0.679,0.587,7,-7.015,1,0.276,0.141,0.00000635,0.137,0.486,186.003,4
6bW7YnPQQffit1iwule5Vv,"048LktY5zMnakWq7PTtFrz","emiliana","Sad Romance","CKay",2022-09-23,166642,71,spotify:user:,1970-01-01T00:00:00Z,"afro r&b,afrobeats",0.763,0.697,6,-5.735,1,0.0507,0.541,0.194,0.109,0.485,98.998,4
5eGsHi6RcL33gb9k89UYaB,"78sIlhMniFgXlOrNWnPtIl,3IzepIGEFUSFFnuIVGwZDS","Schedule","Schedule","Tegi Pannu,Manni Sandhu",2021-08-20,148376,69,spotify:user:,1970-01-01T00:00:00Z,"punjabi pop,bhangra,desi hip hop",0.826,0.581,3,-6.425,0,0.21,0.518,0.00000249,0.0703,0.787,92.434,4
2qlBAT108lYOzlXhBxBqEv,"0iEtIxbK0KxaSlF7G42ZOp,4Gso3d4CscCijv0lmajZWs,4O15NlyKLIASxsJ0PrXPfz","Home (Metro Boomin & Don Toliver, Lil Uzi Vert)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)","Metro Boomin,Don Toliver,Lil Uzi Vert",2023-06-02,195320,71,spotify:user:,1970-01-01T00:00:00Z,"rap,pop rap,trap,hip hop,melodic rap,philly rap,rage rap",0.599,0.651,0,-6.834,0,0.0436,0.188,0.00144,0.161,0.253,143.985,4
6nef0wHkelfKqNVHAtzJbR,"18CPEToK1OfjJ5B5vDBDKa","Stoked","Stoked","Weston Estate",2021-10-29,189329,55,spotify:user:,1970-01-01T00:00:00Z,"",0.778,0.642,10,-6.435,1,0.137,0.149,0,0.106,0.786,133.04,4
0xIuPDzJSnJywALez8dwKR,"6LEG9Ld1aLImEFEVHdWNSB","With You","With You","AP Dhillon",2023-08-11,154554,82,spotify:user:,1970-01-01T00:00:00Z,"desi hip hop,desi pop,punjabi hip hop,punjabi pop",0.78,0.744,2,-4.773,1,0.0298,0.161,0.0011,0.201,0.925,116.978,4
0ZK8TGOsngrstVPsnrHbK1,"6fC2AcsQtd9h4BWELbbire","Peach Pit","Sweet FA","Peach Pit",2018-06-27,287080,62,spotify:user:,1970-01-01T00:00:00Z,"pov: indie,vancouver indie",0.515,0.804,6,-5.345,0,0.0398,0.00322,0.00229,0.149,0.298,123.969,4
6w9GrSUaQQIaMBYtabge7p,"4Gso3d4CscCijv0lmajZWs,0Y5tJX1MQlPlqiwlOH1tJY","Embarrassed (feat. Travis Scott)","Love Sick (Deluxe)","Don Toliver,Travis Scott",2023-02-28,192693,74,spotify:user:,1970-01-01T00:00:00Z,"pop rap,rap,trap,hip hop,slap house",0.861,0.496,4,-5.537,0,0.0357,0.382,0.00000257,0.107,0.543,116.008,4
1IwYW1AOGriTuAS52gUm2i,"34LetYSjEuG2fBb4Z8PwPg","Marseille","Himmel über Berlin","Pashanim",2022-09-28,155560,57,spotify:user:,1970-01-01T00:00:00Z,"german alternative rap,german drill,german hip hop",0.888,0.707,7,-8.632,0,0.0938,0.0141,0.231,0.0981,0.242,137.984,4
7lsYGc5H5DHktxO7gbB8bN,"1Xyo4u8uXC1ZmMpatF05PJ","Ordinary Life","Starboy","The Weeknd",2016-11-24,221920,63,spotify:user:,1970-01-01T00:00:00Z,"canadian contemporary r&b,canadian pop,pop",0.544,0.586,7,-7.486,0,0.0794,0.0276,0,0.0962,0.361,149.882,4
5WjTgrQtjF7VJJIf9hnf5J,"1V0lOaoLxdCQjOmrnpvhwq","Anything","Sprain","Sprain",2018-08-03,350000,44,spotify:user:,1970-01-01T00:00:00Z,"slowcore",0.366,0.25,2,-17.745,1,0.0301,0.772,0.00127,0.084,0.057,109.992,4
25Kyv5SeEenT0EETpP2hYn,"1E5hfn5BduN2nnoZCJmUVG,46pWGuE3dSwY3bMMXGBvVS,1X7glgDhqNq1qn0Qv9g3K4,4Gso3d4CscCijv0lmajZWs","Soweto (with Don Toliver, Rema & Tempoe)","Soweto (with Don Toliver, Rema and Tempoe)","Victony,Rema,Tempoe,Don Toliver",2023-03-22,219500,77,spotify:user:,1970-01-01T00:00:00Z,"afrobeats,nigerian pop,pop rap,rap,trap",0.719,0.756,5,-5.392,0,0.0761,0.0541,0,0.109,0.647,105.024,4
1z9kQ14XBSN0r2v6fx4IdG,"5pKCCKE2ajJHZ9KAiaK11H","Diamonds","Unapologetic (Edited Version)","Rihanna",2012-01-01,225146,77,spotify:user:,1970-01-01T00:00:00Z,"barbadian pop,pop,urban contemporary",0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,4
0y60itmpH0aPKsFiGxmtnh,"3rWZHrfrsPBxVy692yAIxF","Wait a Minute!","ARDIPITHECUS","WILLOW",2015-01-11,196520,82,spotify:user:,1970-01-01T00:00:00Z,"afrofuturism,pop,post-teen pop,pov: indie",0.764,0.705,3,-5.279,0,0.0278,0.0371,0.0000194,0.0943,0.672,101.003,4
0flSGzqHO12p9fU9kqaHGE,"4MCBfE4596Uoi2O4DtmEMz","Flaws And Sins","Death Race For Love (Bonus Track Version)","Juice WRLD",2019-03-08,218348,74,spotify:user:,1970-01-01T00:00:00Z,"chicago rap,melodic rap,rap",0.709,0.662,8,-4.55,1,0.0767,0.00966,0,0.108,0.439,150.047,4
5mjYQaktjmjcMKcUIcqz4s,"7uMDnSZyUYNBPLhPMNuaM2","Strangers","Strangers","Kenya Grace",2023-09-01,172964,97,spotify:user:,1970-01-01T00:00:00Z,"singer-songwriter pop",0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,4
1pacwLXyRO47ka0v6LTIiY,"0iEtIxbK0KxaSlF7G42ZOp,0Y5tJX1MQlPlqiwlOH1tJY","Raindrops (Insane) [with Travis Scott]","HEROES & VILLAINS","Metro Boomin,Travis Scott",2022-12-02,188586,79,spotify:user:,1970-01-01T00:00:00Z,"rap,hip hop,slap house",0.796,0.539,7,-5.974,0,0.0433,0.103,0,0.343,0.123,111.988,4
