Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4nVyHATevhl5RC6Qmoko5H,"7qG3b048QCHVRO5Pv1T5lw,0TnOYISbd1XYRBk9myaseg","I Like It","Euphoria (Standard US/Latin version)","Enrique Iglesias,Pitbull",2010-01-01,231786,68,spotify:user:rmal1103401,2023-08-31T23:06:12Z,"dance pop,latin pop,mexican pop,miami hip hop,pop",0.646,0.94,10,-2.856,0,0.0838,0.0209,0,0.0691,0.704,129.011,4
2ISSQPb9LHHiV6ng2NXosL,"2qxJFvFYMEDqd7ui6kSAcq,50JJSqHUf2RQ9xsHs0KMHg","Beautiful Now","True Colors","Zedd,Jon Bellion",2015-05-18,218293,71,spotify:user:rmal1103401,2023-08-31T23:06:42Z,"complextro,edm,german techno,pop,pop dance,indie pop rap",0.628,0.833,11,-4.126,0,0.0282,0.0079,0.0000148,0.074,0.56,128.003,4
4uUG5RXrOk84mYEfFvj3cK,"1Cs0zKBU1kc0i8ypK3B9ai,64M6ah0SkkRsnPGtGiRAbb","I'm Good (Blue)","I'm Good (Blue)","David Guetta,Bebe Rexha",2022-08-26,175238,91,spotify:user:rmal1103401,2023-08-31T23:07:23Z,"big room,dance pop,edm,pop,pop dance",0.561,0.965,7,-3.673,0,0.0343,0.00383,0.00000707,0.371,0.304,128.04,4
1bgKMxPQU7JIZEhNsM1vFs,"4AVFqumd2ogHFlRbKIjp1t,1Xylc3o4UrD53lo9CvFvVg","Words (feat. Zara Larsson)","Words (feat. Zara Larsson)","Alesso,Zara Larsson",2022-04-22,142677,82,spotify:user:rmal1103401,2023-08-31T23:07:44Z,"dance pop,edm,pop,pop dance,progressive electro house,scandipop,swedish electropop,swedish pop",0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,4
5qiQbOa6AFEO3P111y9Jry,"1MIVXf74SZHmTIp4V4paH4,0nJcDqY6ox4kHB92AuRA8j","Mad Love - Blinkie Remix","Mad Love (Remixes)","Mabel,Blinkie",2019-07-05,200893,62,spotify:user:rmal1103401,2023-08-31T23:08:03Z,"pop,uk pop,deep groove house,house,uk dance",0.706,0.931,0,-3.053,0,0.0456,0.354,0.00000372,0.146,0.465,123.012,4
3BKD1PwArikchz2Zrlp1qi,"1Cs0zKBU1kc0i8ypK3B9ai,1zNqDE7qDGCsyzJwohVaoX,6AMd49uBDJfhf30Ak2QR5s","Baby Don't Hurt Me","Baby Don't Hurt Me","David Guetta,Anne-Marie,Coi Leray",2023-04-06,140017,87,spotify:user:rmal1103401,2023-08-31T23:08:22Z,"big room,dance pop,edm,pop,pop dance,new jersey underground rap,trap queen",0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,4
1WCEAGGRD066z2Q89ObXTq,"1Cs0zKBU1kc0i8ypK3B9ai,4EPJlUEBy49EX1wuFOvtjK,7nDsS0l5ZAzMedVRKPP8F1","Crazy What Love Can Do","Crazy What Love Can Do","David Guetta,Becky Hill,Ella Henderson",2022-04-08,169756,78,spotify:user:rmal1103401,2023-08-31T23:08:33Z,"big room,dance pop,edm,pop,pop dance,pop house,uk dance,uk pop,talent show",0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4
5vOWdyk23iqRryEmbNCrCp,"4EPJlUEBy49EX1wuFOvtjK,26OmQHradZrF0CS7DrgWDH","Side Effects","Side Effects","Becky Hill,Lewis Thompson",2023-05-12,153742,69,spotify:user:rmal1103401,2023-08-31T23:09:15Z,"pop dance,pop house,uk dance,uk pop",0.769,0.831,0,-4.162,0,0.0552,0.0488,0,0.0771,0.813,120.976,4
3j11iDncb7ZeDMw7lFucqM,"2o5jDhtHVPhrJdv3cEQ99Z,4npEfmQ6YuiwW1GpUmaq3F","The Motto","DRIVE","Tiësto,Ava Max",2023-04-21,164818,73,spotify:user:rmal1103401,2023-08-31T23:10:03Z,"big room,brostep,dutch edm,edm,house,pop dance,slap house,trance,pop",0.754,0.763,7,-4.627,0,0.0435,0.0301,0.0000223,0.0901,0.464,117.953,4
2dWNKXTs5z7Iu1g0kYh4Xe,"4EPJlUEBy49EX1wuFOvtjK,0u6GtibW46tFX7koQ6uNJZ","My Heart Goes (La Di Da) (feat. Topic)","Only Honest On The Weekend","Becky Hill,Topic",2021-08-27,148960,71,spotify:user:rmal1103401,2023-08-31T23:10:30Z,"pop dance,pop house,uk dance,uk pop,german dance,pop edm",0.695,0.781,7,-5.578,0,0.0452,0.0185,0.0000312,0.295,0.456,124.04,4
2Jt8OOQV33kCWJs7ojOCUJ,"25uiPmTg16RbhZWAqwLBy5,6DgP9otnZw5z6daOntINxp","Good Ones - Joel Corry Remix","Good Ones (Joel Corry Remix)","Charli XCX,Joel Corry",2021-10-04,165141,52,spotify:user:rmal1103401,2023-08-31T23:11:02Z,"art pop,candy pop,metropopolis,pop,uk pop,dance pop,pop dance,uk dance",0.719,0.807,10,-4.383,1,0.0365,0.0385,0.0178,0.121,0.684,124.961,4
2dy2C0StZ3yiEeb0Aoolcn,"5CCwRZC6euC8Odo6y9X8jr,5rGrDvrLOV2VV8SCFVGWlj","Bang Bang","Bang","Rita Ora,Imanbek",2021-02-12,179578,49,spotify:user:rmal1103401,2023-08-31T23:11:09Z,"dance pop,pop,uk pop,electro house,pop dance,slap house",0.764,0.846,10,-2.743,0,0.0636,0.159,0.000263,0.0475,0.777,122.992,4
3YfGTvsTAWGC2lgoDOikUz,"64M6ah0SkkRsnPGtGiRAbb,1Cs0zKBU1kc0i8ypK3B9ai","One in a Million","One in a Million","Bebe Rexha,David Guetta",2023-08-04,160529,81,spotify:user:rmal1103401,2023-08-31T23:11:36Z,"dance pop,pop,big room,edm,pop dance",0.454,0.931,11,-4.083,1,0.0321,0.238,0.000623,0.289,0.462,137.945,4
11M8c9SHQYpd8DOrmcu25k,"25uiPmTg16RbhZWAqwLBy5,2KEqzdPS7M5YwGmiuPTdr5","Beg for You (feat. Rina Sawayama)","CRASH","Charli XCX,Rina Sawayama",2022-03-18,168053,62,spotify:user:rmal1103401,2023-08-31T23:11:52Z,"art pop,candy pop,metropopolis,pop,uk pop,electropop,escape room,indie pop",0.788,0.945,9,-5.091,1,0.0599,0.223,0.00000297,0.115,0.466,128.036,4
1KixkQVDUHggZMU9dUobgm,"4npEfmQ6YuiwW1GpUmaq3F","My Head & My Heart","Heaven & Hell","Ava Max",2020-09-18,174760,76,spotify:user:rmal1103401,2023-08-31T23:12:20Z,"pop",0.614,0.934,9,-3.709,0,0.07,0.0697,0,0.121,0.436,116.001,4
