Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7fZrKwhsgCM5HzZSpWe2HX,"4tjqHer0BFQbJ1FVyWhffM","feel the same","feel the same","Marco Luka",2019-08-30,158961,46,spotify:user:rmal1103401,2020-08-25T17:27:06Z,"",0.487,0.665,2,-5.543,1,0.0447,0.172,0.00000758,0.11,0.219,77.038,4
5ZBecGFNg4gaFcPmQu7hkl,"4tjqHer0BFQbJ1FVyWhffM","no more","no more","Marco Luka",2019-10-11,147239,44,spotify:user:rmal1103401,2020-08-25T17:27:09Z,"",0.636,0.688,5,-4.332,0,0.0376,0.353,0,0.165,0.313,163.005,4
7MUHD3PmB8JIj0ELcaCgsf,"4tjqHer0BFQbJ1FVyWhffM","diamond","diamond","Marco Luka",2019-06-28,121379,5,spotify:user:rmal1103401,2020-08-25T17:27:17Z,"",0.653,0.659,7,-5.23,0,0.139,0.0206,0,0.145,0.361,173.95,4
5j8xLQBvlVvTfLUDwyQX5S,"4tjqHer0BFQbJ1FVyWhffM","2 AM","2 AM","Marco Luka",2018-11-17,172800,4,spotify:user:rmal1103401,2020-08-25T17:27:24Z,"",0.661,0.528,5,-9.347,0,0.0354,0.176,0.000107,0.092,0.137,150.004,4
6QdnKD1zwEgyOWtkrdzlOF,"1Xyo4u8uXC1ZmMpatF05PJ,3hteYQFiMFbJY7wS0xDymP","Hurt You","My Dear Melancholy,","The Weeknd,Gesaffelstein",2018-03-30,230026,74,spotify:user:rmal1103401,2020-08-25T18:28:45Z,"canadian contemporary r&b,canadian pop,pop,dark clubbing",0.476,0.718,5,-7.227,0,0.149,0.263,0.00261,0.109,0.361,183.932,4
49VzL5oBsUICN7U34T98b9,"7mDU6nMUJnOSY2Hkjz5oqM,5SyGEPymt1G2uto47tVWvZ","Instinct (feat. MadeinTYO)","Nocturnal","Roy Woods,MadeinTYO",2016-12-23,174311,0,spotify:user:rmal1103401,2020-09-13T22:09:58Z,"canadian contemporary r&b,canadian hip hop,atl hip hop,melodic rap,trap",0.711,0.462,10,-7.132,0,0.055,0.476,0.0000386,0.108,0.294,84.04,4
4OTkgeynnnEAEcXxIhQaa3,"6MPCFvOQv5cIGfw3jODMF0,1zNqQNIdeOUZHb8zbZRFMX,1RyvyyTE3xzB2ZywiAwp0i","Thrusting (feat. Swae Lee & Future)","B4 The Storm","Internet Money,Swae Lee,Future",2020-08-29,222680,22,spotify:user:rmal1103401,2020-09-23T02:16:54Z,"pop rap,melodic rap,rap,trap,atl hip hop,hip hop,southern hip hop",0.675,0.577,7,-5.431,0,0.338,0.331,0,0.0857,0.568,193.777,4
1NFNa1nGPnwdmcHO5XQ7Ui,"1JREmglx633MGQB73njWtE,18CPEToK1OfjJ5B5vDBDKa","Fresh Air","Fresh Air","Maasho,Weston Estate",2019-06-21,210461,30,spotify:user:rmal1103401,2020-09-23T02:17:01Z,"",0.785,0.66,3,-3.189,1,0.101,0.201,0,0.104,0.475,129.998,4
4fRLdKddgF9HlNqOqLAUWl,"5zfEatKLDdRkgbw6sdLBAQ,2hlmm7s2ICUX0LVIhVFlZQ,0H39MdGGX6dbnnQPt6NQkZ","Famous","Famous","Octavian,Gunna,SAINt JHN",2020-08-27,204300,47,spotify:user:rmal1103401,2020-09-23T02:17:09Z,"afroswing,london rap,uk hip hop,atl hip hop,melodic rap,rap,trap,slap house",0.838,0.624,1,-5.674,0,0.047,0.147,0.0000188,0.105,0.52,109.998,4
2yZax79pOrYuyIFVW2cZY2,"15UsOTVnJzReFVN1VCnxy4","Carry On","17","XXXTENTACION",2017-08-25,129720,74,spotify:user:rmal1103401,2020-09-23T02:21:08Z,"emo rap,miami hip hop,rap",0.735,0.197,3,-13.378,0,0.537,0.768,0.000276,0.296,0.383,147.899,4
1cKHdTo9u0ZymJdPGSh6nq,"1Xyo4u8uXC1ZmMpatF05PJ,3hteYQFiMFbJY7wS0xDymP","I Was Never There","My Dear Melancholy,","The Weeknd,Gesaffelstein",2018-03-30,241066,87,spotify:user:rmal1103401,2020-09-30T16:53:20Z,"canadian contemporary r&b,canadian pop,pop,dark clubbing",0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,4
5H4mXWKcicuLKDn4Jy0sK7,"3TVXtAsR1Inumwj472S9r4","Time Flies","Dark Lane Demo Tapes","Drake",2020-05-01,192931,79,spotify:user:rmal1103401,2020-10-13T15:23:14Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.864,0.477,10,-5.786,1,0.224,0.201,0,0.182,0.5,86.46,4
3WjyiSbfR74pjWXQ3IaFKJ,"3KV3p5EY4AvKxOlhGHORLg,7c0XG5cIJTrrAgEC3ULPiq","Impatient","Late Nights: The Album","Jeremih,Ty Dolla $ign",2015-12-04,245520,67,spotify:user:rmal1103401,2020-10-22T17:42:39Z,"chicago rap,pop rap,r&b,trap,urban contemporary,hip hop,southern hip hop,trap soul",0.697,0.4,5,-5.888,0,0.0511,0.106,0,0.102,0.443,179.007,4
7AQim7LbvFVZJE3O8TYgf2,"15UsOTVnJzReFVN1VCnxy4,6Xgp2XMz1fhVYe7i6yNAax","Fuck Love","17","XXXTENTACION,Trippie Redd",2017-08-25,146520,85,spotify:user:rmal1103401,2020-10-22T17:55:32Z,"emo rap,miami hip hop,rap,melodic rap,trap",0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,4
4at3d5QWnlibMVN75ECDrp,"4IVAbR2w4JJNJDDRFP3E83,6l3HvQ5sa6mXTsMTB19rO5","Pretty Little Fears (feat. J. Cole)","East Atlanta Love Letter","6LACK,J. Cole",2018-09-14,240341,75,spotify:user:rmal1103401,2020-10-22T17:58:11Z,"atl hip hop,melodic rap,r&b,rap,trap,conscious hip hop,hip hop,north carolina hip hop",0.61,0.458,9,-11.336,1,0.36,0.696,0.000103,0.0852,0.246,192.099,4
1wZqJM5FGDEl3FjHDxDyQd,"2HPaUgqeutzr3jx5a9WyDV,3TVXtAsR1Inumwj472S9r4","Come and See Me (feat. Drake)","PARTYNEXTDOOR 3 (P3)","PARTYNEXTDOOR,Drake",2016-08-12,235477,6,spotify:user:rmal1103401,2020-10-22T18:05:33Z,"r&b,rap,urban contemporary,canadian hip hop,canadian pop,hip hop,pop rap",0.717,0.347,11,-10.265,0,0.0636,0.0511,0.00000243,0.087,0.0589,84.987,4
7m9OqQk4RVRkw9JJdeAw96,"15UsOTVnJzReFVN1VCnxy4","Jocelyn Flores","17","XXXTENTACION",2017-08-25,119133,85,spotify:user:rmal1103401,2020-10-22T18:05:43Z,"emo rap,miami hip hop,rap",0.872,0.391,0,-9.144,0,0.242,0.469,0.00000413,0.297,0.437,134.021,4
4PhsKqMdgMEUSstTDAmMpg,"1Xyo4u8uXC1ZmMpatF05PJ","Often","Beauty Behind The Madness","The Weeknd",2015-08-28,249040,82,spotify:user:rmal1103401,2020-10-22T18:23:33Z,"canadian contemporary r&b,canadian pop,pop",0.572,0.631,7,-9.836,0,0.0476,0.222,0,0.135,0.0713,134.078,4
3ee8Jmje8o58CHK66QrVC2,"15UsOTVnJzReFVN1VCnxy4","SAD!","?","XXXTENTACION",2018-03-16,166605,83,spotify:user:rmal1103401,2020-10-22T18:25:50Z,"emo rap,miami hip hop,rap",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4
2pg2TiYo9Rb8KeB5JjP7jS,"5ZS223C6JyBfXasXxrRqOk,1zNqQNIdeOUZHb8zbZRFMX","Sativa","Trip","Jhené Aiko,Swae Lee",2017-09-22,276960,82,spotify:user:rmal1103401,2020-10-22T18:58:54Z,"r&b,melodic rap,rap,trap",0.741,0.61,6,-7.34,0,0.0511,0.316,0,0.534,0.72,125.99,4
18uwL0vNUanqZH0ro2QcOP,"3gIRvgZssIb9aiirIg0nI3","comethru","summer,","Jeremy Zucker",2018-09-28,181613,79,spotify:user:rmal1103401,2020-10-31T16:21:04Z,"alt z,electropop,pop",0.795,0.178,0,-11.991,1,0.0574,0.607,0,0.623,0.608,93.982,4
6n3HGiq4v35D6eFOSwqYuo,"3TVXtAsR1Inumwj472S9r4","Teenage Fever","More Life","Drake",2017-03-18,219692,83,spotify:user:rmal1103401,2022-01-03T05:38:57Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,4
0NA5xAtDra50d0Lfs2uvoh,"0iEtIxbK0KxaSlF7G42ZOp,1zNqQNIdeOUZHb8zbZRFMX,3tVQdUvClmAT7URs9V3rsp","Borrowed Love (feat. Swae Lee & WizKid)","NOT ALL HEROES WEAR CAPES (Deluxe)","Metro Boomin,Swae Lee,Wizkid",2018-11-06,230240,66,spotify:user:rmal1103401,2022-01-03T05:39:01Z,"rap,melodic rap,trap,afrobeats,afropop,azonto,nigerian hip hop,nigerian pop",0.52,0.594,11,-8.81,0,0.462,0.44,0,0.185,0.393,129.216,5
7zxRMhXxJMQCeDDg0rKAVo,"7rkW85dBwwrJtlHRDkJDAC,1Xyo4u8uXC1ZmMpatF05PJ","Some Way","NAV","NAV,The Weeknd",2017-02-24,179773,74,spotify:user:rmal1103401,2022-01-03T05:39:02Z,"canadian hip hop,canadian trap,melodic rap,rap,trap,canadian contemporary r&b,canadian pop,pop",0.744,0.715,0,-6.103,1,0.351,0.101,0,0.0919,0.34,154.962,4
2KvHC9z14GSl4YpkNMX384,"3TVXtAsR1Inumwj472S9r4","Do Not Disturb","More Life","Drake",2017-03-18,283550,79,spotify:user:rmal1103401,2022-01-03T05:39:14Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.618,0.693,7,-5.943,0,0.45,0.246,0,0.112,0.454,170.982,4
